id_partido,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
873,2018-06-26,Australia,Peru,0.0,2.0,FIFA World Cup,Sochi,Russia,True
874,2018-06-26,Denmark,France,0.0,0.0,FIFA World Cup,Moscow,Russia,True
875,2018-06-26,Nigeria,Argentina,1.0,2.0,FIFA World Cup,Saint Petersburg,Russia,True
876,2018-06-26,Iceland,Croatia,1.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True
877,2018-06-27,South Korea,Germany,2.0,0.0,FIFA World Cup,Kazan,Russia,True
878,2018-06-27,Mexico,Sweden,0.0,3.0,FIFA World Cup,Ekaterinburg,Russia,True
879,2018-06-27,Serbia,Brazil,0.0,2.0,FIFA World Cup,Moscow,Russia,True
880,2018-06-27,Switzerland,Costa Rica,2.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True
881,2018-06-28,Japan,Poland,0.0,1.0,FIFA World Cup,Volgograd,Russia,True
882,2018-06-28,Senegal,Colombia,0.0,1.0,FIFA World Cup,Samara,Russia,True
883,2018-06-28,Panama,Tunisia,1.0,2.0,FIFA World Cup,Saransk,Russia,True
884,2018-06-28,England,Belgium,0.0,1.0,FIFA World Cup,Kaliningrad,Russia,True
885,2018-06-30,France,Argentina,4.0,3.0,FIFA World Cup,Kazan,Russia,True
886,2018-06-30,Uruguay,Portugal,2.0,1.0,FIFA World Cup,Sochi,Russia,True
887,2018-07-01,Russia,Spain,1.0,1.0,FIFA World Cup,Moscow,Russia,False
888,2018-07-01,Croatia,Denmark,1.0,1.0,FIFA World Cup,Nizhny Novgorod,Russia,True
889,2018-07-02,Brazil,Mexico,2.0,0.0,FIFA World Cup,Samara,Russia,True
890,2018-07-02,Belgium,Japan,3.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True
891,2018-07-03,Sweden,Switzerland,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
892,2018-07-03,Colombia,England,1.0,1.0,FIFA World Cup,Moscow,Russia,True
893,2018-07-06,Uruguay,France,0.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True
894,2018-07-06,Brazil,Belgium,1.0,2.0,FIFA World Cup,Kazan,Russia,True
895,2018-07-07,Sweden,England,0.0,2.0,FIFA World Cup,Samara,Russia,True
896,2018-07-07,Russia,Croatia,2.0,2.0,FIFA World Cup,Sochi,Russia,False
897,2018-07-10,France,Belgium,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
898,2018-07-11,Croatia,England,2.0,1.0,FIFA World Cup,Moscow,Russia,True
899,2018-07-14,Belgium,England,2.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True
900,2018-07-15,France,Croatia,4.0,2.0,FIFA World Cup,Moscow,Russia,True
901,2022-11-20,Qatar,Ecuador,0.0,2.0,FIFA World Cup,Al Khor,Qatar,False
902,2022-11-21,Senegal,Netherlands,0.0,2.0,FIFA World Cup,Doha,Qatar,True
903,2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True
904,2022-11-21,United States,Wales,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
905,2022-11-22,Argentina,Saudi Arabia,1.0,2.0,FIFA World Cup,Lusail,Qatar,True
906,2022-11-22,Mexico,Poland,0.0,0.0,FIFA World Cup,Doha,Qatar,True
907,2022-11-22,Denmark,Tunisia,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
908,2022-11-22,France,Australia,4.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True
909,2022-11-23,Germany,Japan,1.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True
910,2022-11-23,Spain,Costa Rica,7.0,0.0,FIFA World Cup,Doha,Qatar,True
911,2022-11-23,Morocco,Croatia,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True
912,2022-11-23,Belgium,Canada,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
913,2022-11-24,Switzerland,Cameroon,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True
914,2022-11-24,Brazil,Serbia,2.0,0.0,FIFA World Cup,Lusail,Qatar,True
915,2022-11-24,Uruguay,South Korea,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
916,2022-11-24,Portugal,Ghana,3.0,2.0,FIFA World Cup,Doha,Qatar,True
917,2022-11-25,Qatar,Senegal,1.0,3.0,FIFA World Cup,Doha,Qatar,False
918,2022-11-25,Netherlands,Ecuador,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
919,2022-11-25,Wales,Iran,0.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True
920,2022-11-25,England,United States,0.0,0.0,FIFA World Cup,Al Khor,Qatar,True
921,2022-11-26,Poland,Saudi Arabia,2.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
922,2022-11-26,Argentina,Mexico,2.0,0.0,FIFA World Cup,Lusail,Qatar,True
923,2022-11-26,Tunisia,Australia,0.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True
924,2022-11-26,France,Denmark,2.0,1.0,FIFA World Cup,Doha,Qatar,True
925,2022-11-27,Japan,Costa Rica,0.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
926,2022-11-27,Spain,Germany,1.0,1.0,FIFA World Cup,Al Khor,Qatar,True
927,2022-11-27,Belgium,Morocco,0.0,2.0,FIFA World Cup,Doha,Qatar,True
928,2022-11-27,Croatia,Canada,4.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
929,2022-11-28,Cameroon,Serbia,3.0,3.0,FIFA World Cup,Al Wakrah,Qatar,True
930,2022-11-28,Brazil,Switzerland,1.0,0.0,FIFA World Cup,Doha,Qatar,True
931,2022-11-28,South Korea,Ghana,2.0,3.0,FIFA World Cup,Al Rayyan,Qatar,True
932,2022-11-28,Portugal,Uruguay,2.0,0.0,FIFA World Cup,Lusail,Qatar,True
933,2022-11-29,Ecuador,Senegal,1.0,2.0,FIFA World Cup,Al Rayyan,Qatar,True
934,2022-11-29,Qatar,Netherlands,0.0,2.0,FIFA World Cup,Al Khor,Qatar,False
935,2022-11-29,Wales,England,0.0,3.0,FIFA World Cup,Al Rayyan,Qatar,True
936,2022-11-29,Iran,United States,0.0,1.0,FIFA World Cup,Doha,Qatar,True
937,2022-11-30,Poland,Argentina,0.0,2.0,FIFA World Cup,Doha,Qatar,True
938,2022-11-30,Saudi Arabia,Mexico,1.0,2.0,FIFA World Cup,Lusail,Qatar,True
939,2022-11-30,Australia,Denmark,1.0,0.0,FIFA World Cup,Al Wakrah,Qatar,True
940,2022-11-30,Tunisia,France,1.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
941,2022-12-01,Japan,Spain,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
942,2022-12-01,Costa Rica,Germany,2.0,4.0,FIFA World Cup,Al Khor,Qatar,True
943,2022-12-01,Croatia,Belgium,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
944,2022-12-01,Canada,Morocco,1.0,2.0,FIFA World Cup,Doha,Qatar,True
945,2022-12-02,Serbia,Switzerland,2.0,3.0,FIFA World Cup,Doha,Qatar,True
946,2022-12-02,Cameroon,Brazil,1.0,0.0,FIFA World Cup,Lusail,Qatar,True
947,2022-12-02,Ghana,Uruguay,0.0,2.0,FIFA World Cup,Al Wakrah,Qatar,True
948,2022-12-02,South Korea,Portugal,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
949,2022-12-03,Netherlands,United States,3.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
950,2022-12-03,Argentina,Australia,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
951,2022-12-04,France,Poland,3.0,1.0,FIFA World Cup,Doha,Qatar,True
952,2022-12-04,England,Senegal,3.0,0.0,FIFA World Cup,Al Khor,Qatar,True
953,2022-12-05,Japan,Croatia,1.0,1.0,FIFA World Cup,Al Wakrah,Qatar,True
954,2022-12-05,Brazil,South Korea,4.0,1.0,FIFA World Cup,Doha,Qatar,True
955,2022-12-06,Morocco,Spain,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,True
956,2022-12-06,Portugal,Switzerland,6.0,1.0,FIFA World Cup,Lusail,Qatar,True
957,2022-12-09,Croatia,Brazil,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
958,2022-12-09,Netherlands,Argentina,2.0,2.0,FIFA World Cup,Lusail,Qatar,True
959,2022-12-10,Morocco,Portugal,1.0,0.0,FIFA World Cup,Doha,Qatar,True
960,2022-12-10,England,France,1.0,2.0,FIFA World Cup,Al Khor,Qatar,True
961,2022-12-13,Argentina,Croatia,3.0,0.0,FIFA World Cup,Lusail,Qatar,True
962,2022-12-14,France,Morocco,2.0,0.0,FIFA World Cup,Al Khor,Qatar,True
963,2022-12-17,Croatia,Morocco,2.0,1.0,FIFA World Cup,Al Rayyan,Qatar,True
964,2022-12-18,Argentina,France,3.0,3.0,FIFA World Cup,Lusail,Qatar,True
965,2026-06-11,Mexico,South Africa,2.0,0.0,FIFA World Cup,Mexico City,Mexico,False
966,2026-06-11,South Korea,Czech Republic,2.0,1.0,FIFA World Cup,Zapopan,Mexico,True
967,2026-06-12,Canada,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup,Toronto,Canada,False
968,2026-06-12,United States,Paraguay,4.0,1.0,FIFA World Cup,Inglewood,United States,False
969,2026-06-13,Qatar,Switzerland,1.0,1.0,FIFA World Cup,Santa Clara,United States,True
970,2026-06-13,Brazil,Morocco,1.0,1.0,FIFA World Cup,East Rutherford,United States,True
971,2026-06-13,Haiti,Scotland,0.0,1.0,FIFA World Cup,Foxborough,United States,True
972,2026-06-13,Australia,Turkey,2.0,0.0,FIFA World Cup,Vancouver,Canada,True
973,2026-06-14,Germany,Curaçao,7.0,1.0,FIFA World Cup,Houston,United States,True
974,2026-06-14,Ivory Coast,Ecuador,1.0,0.0,FIFA World Cup,Philadelphia,United States,True
975,2026-06-14,Netherlands,Japan,2.0,2.0,FIFA World Cup,Arlington,United States,True
976,2026-06-14,Sweden,Tunisia,5.0,1.0,FIFA World Cup,Guadalupe,Mexico,True
977,2026-06-15,Belgium,Egypt,1.0,1.0,FIFA World Cup,Seattle,United States,True
978,2026-06-15,Iran,New Zealand,2.0,2.0,FIFA World Cup,Inglewood,United States,True
979,2026-06-15,Spain,Cape Verde,0.0,0.0,FIFA World Cup,Atlanta,United States,True
980,2026-06-15,Saudi Arabia,Uruguay,1.0,1.0,FIFA World Cup,Miami Gardens,United States,True
981,2026-06-16,France,Senegal,3.0,1.0,FIFA World Cup,East Rutherford,United States,True
982,2026-06-16,Iraq,Norway,1.0,4.0,FIFA World Cup,Foxborough,United States,True
983,2026-06-16,Argentina,Algeria,3.0,0.0,FIFA World Cup,Kansas City,United States,True
984,2026-06-16,Austria,Jordan,3.0,1.0,FIFA World Cup,Santa Clara,United States,True
985,2026-06-17,Portugal,DR Congo,1.0,1.0,FIFA World Cup,Houston,United States,True
986,2026-06-17,Uzbekistan,Colombia,1.0,3.0,FIFA World Cup,Mexico City,Mexico,True
987,2026-06-17,England,Croatia,4.0,2.0,FIFA World Cup,Arlington,United States,True
988,2026-06-17,Ghana,Panama,1.0,0.0,FIFA World Cup,Toronto,Canada,True
989,2026-06-18,Czech Republic,South Africa,1.0,1.0,FIFA World Cup,Atlanta,United States,True
990,2026-06-18,Mexico,South Korea,1.0,0.0,FIFA World Cup,Zapopan,Mexico,False
991,2026-06-18,Switzerland,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup,Inglewood,United States,True
992,2026-06-18,Canada,Qatar,6.0,0.0,FIFA World Cup,Vancouver,Canada,False
993,2026-06-19,Scotland,Morocco,0.0,1.0,FIFA World Cup,Foxborough,United States,True
994,2026-06-19,Brazil,Haiti,3.0,0.0,FIFA World Cup,Philadelphia,United States,True
995,2026-06-19,United States,Australia,2.0,0.0,FIFA World Cup,Seattle,United States,False
996,2026-06-19,Turkey,Paraguay,0.0,1.0,FIFA World Cup,Santa Clara,United States,True
997,2026-06-20,Germany,Ivory Coast,2.0,1.0,FIFA World Cup,Toronto,Canada,True
998,2026-06-20,Ecuador,Curaçao,0.0,0.0,FIFA World Cup,Kansas City,United States,True
999,2026-06-20,Netherlands,Sweden,5.0,1.0,FIFA World Cup,Houston,United States,True
1000,2026-06-20,Tunisia,Japan,0.0,4.0,FIFA World Cup,Guadalupe,Mexico,True
1001,2026-06-21,Belgium,Iran,0.0,0.0,FIFA World Cup,Inglewood,United States,True
1002,2026-06-21,New Zealand,Egypt,1.0,3.0,FIFA World Cup,Vancouver,Canada,True
1003,2026-06-21,Spain,Saudi Arabia,4.0,0.0,FIFA World Cup,Atlanta,United States,True
1004,2026-06-21,Uruguay,Cape Verde,2.0,2.0,FIFA World Cup,Miami Gardens,United States,True
1005,2026-06-22,France,Iraq,3.0,0.0,FIFA World Cup,Philadelphia,United States,True
1006,2026-06-22,Norway,Senegal,3.0,2.0,FIFA World Cup,East Rutherford,United States,True
1007,2026-06-22,Argentina,Austria,2.0,0.0,FIFA World Cup,Arlington,United States,True
1008,2026-06-22,Jordan,Algeria,1.0,2.0,FIFA World Cup,Santa Clara,United States,True
1009,2026-06-23,Portugal,Uzbekistan,5.0,0.0,FIFA World Cup,Houston,United States,True
1010,2026-06-23,Colombia,DR Congo,1.0,0.0,FIFA World Cup,Zapopan,Mexico,True
1011,2026-06-23,England,Ghana,0.0,0.0,FIFA World Cup,Foxborough,United States,True
1012,2026-06-23,Panama,Croatia,0.0,1.0,FIFA World Cup,Toronto,Canada,True
1013,2026-06-24,Mexico,Czech Republic,3.0,0.0,FIFA World Cup,Mexico City,Mexico,False
1014,2026-06-24,South Africa,South Korea,1.0,0.0,FIFA World Cup,Guadalupe,Mexico,True
1015,2026-06-24,Canada,Switzerland,1.0,2.0,FIFA World Cup,Vancouver,Canada,False
1016,2026-06-24,Bosnia and Herzegovina,Qatar,3.0,1.0,FIFA World Cup,Seattle,United States,True
1017,2026-06-24,Scotland,Brazil,0.0,3.0,FIFA World Cup,Miami Gardens,United States,True
1018,2026-06-24,Morocco,Haiti,4.0,2.0,FIFA World Cup,Atlanta,United States,True
1019,2026-06-25,United States,Turkey,2.0,3.0,FIFA World Cup,Inglewood,United States,False
1020,2026-06-25,Paraguay,Australia,0.0,0.0,FIFA World Cup,Santa Clara,United States,True
1021,2026-06-25,Curaçao,Ivory Coast,0.0,2.0,FIFA World Cup,Philadelphia,United States,True
1022,2026-06-25,Ecuador,Germany,2.0,1.0,FIFA World Cup,East Rutherford,United States,True
1023,2026-06-25,Japan,Sweden,1.0,1.0,FIFA World Cup,Arlington,United States,True
1024,2026-06-25,Tunisia,Netherlands,1.0,3.0,FIFA World Cup,Kansas City,United States,True
1025,2026-06-26,Egypt,Iran,1.0,1.0,FIFA World Cup,Seattle,United States,True
1026,2026-06-26,New Zealand,Belgium,1.0,5.0,FIFA World Cup,Vancouver,Canada,True
1027,2026-06-26,Cape Verde,Saudi Arabia,0.0,0.0,FIFA World Cup,Houston,United States,True
1028,2026-06-26,Uruguay,Spain,0.0,1.0,FIFA World Cup,Zapopan,Mexico,True
1029,2026-06-26,Norway,France,1.0,4.0,FIFA World Cup,Foxborough,United States,True
1030,2026-06-26,Senegal,Iraq,5.0,0.0,FIFA World Cup,Toronto,Canada,True
1031,2026-06-27,Algeria,Austria,3.0,3.0,FIFA World Cup,Kansas City,United States,True
1032,2026-06-27,Jordan,Argentina,1.0,3.0,FIFA World Cup,Arlington,United States,True
1033,2026-06-27,Colombia,Portugal,0.0,0.0,FIFA World Cup,Miami Gardens,United States,True
1034,2026-06-27,DR Congo,Uzbekistan,3.0,1.0,FIFA World Cup,Atlanta,United States,True
1035,2026-06-27,Panama,England,0.0,2.0,FIFA World Cup,East Rutherford,United States,True
1036,2026-06-27,Croatia,Ghana,2.0,1.0,FIFA World Cup,Philadelphia,United States,True
1037,2026-06-28,South Africa,Canada,0.0,1.0,FIFA World Cup,Inglewood,United States,True
1038,2026-06-29,Brazil,Japan,2.0,1.0,FIFA World Cup,Houston,United States,True
1039,2026-06-29,Germany,Paraguay,1.0,1.0,FIFA World Cup,Foxborough,United States,True
1040,2026-06-29,Netherlands,Morocco,1.0,1.0,FIFA World Cup,Guadalupe,Mexico,True
1041,2026-06-30,Ivory Coast,Norway,1.0,2.0,FIFA World Cup,Arlington,United States,True
1042,2026-06-30,France,Sweden,3.0,0.0,FIFA World Cup,East Rutherford,United States,True
1043,2026-06-30,Mexico,Ecuador,2.0,0.0,FIFA World Cup,Mexico City,Mexico,False
1044,2026-07-01,England,DR Congo,2.0,1.0,FIFA World Cup,Atlanta,United States,True
1045,2026-07-01,Belgium,Senegal,3.0,2.0,FIFA World Cup,Seattle,United States,True
1046,2026-07-01,United States,Bosnia and Herzegovina,2.0,0.0,FIFA World Cup,Santa Clara,United States,False
1047,2026-07-02,Spain,Austria,3.0,0.0,FIFA World Cup,Inglewood,United States,True
1048,2026-07-02,Portugal,Croatia,2.0,1.0,FIFA World Cup,Toronto,Canada,True
1049,2026-07-02,Switzerland,Algeria,2.0,0.0,FIFA World Cup,Vancouver,Canada,True
1050,2026-07-03,Australia,Egypt,1.0,1.0,FIFA World Cup,Arlington,United States,True
1051,2026-07-03,Argentina,Cape Verde,3.0,2.0,FIFA World Cup,Miami Gardens,United States,True
1052,2026-07-03,Colombia,Ghana,1.0,0.0,FIFA World Cup,Kansas City,United States,True
1053,2026-07-04,Canada,Morocco,0.0,3.0,FIFA World Cup,Houston,United States,True
1054,2026-07-04,Paraguay,France,0.0,1.0,FIFA World Cup,Philadelphia,United States,True
1055,2026-07-05,Brazil,Norway,1.0,2.0,FIFA World Cup,East Rutherford,United States,True
1056,2026-07-05,Mexico,England,2.0,3.0,FIFA World Cup,Mexico City,Mexico,False
1057,2026-07-06,Portugal,Spain,0.0,1.0,FIFA World Cup,Dallas,United States,True
1058,2026-07-06,United States,Belgium,1.0,4.0,FIFA World Cup,Seattle,United States,False
1059,2026-07-07,Argentina,Egypt,3.0,2.0,FIFA World Cup,Atlanta,United States,True
1060,2026-07-07,Switzerland,Colombia,0.0,0.0,FIFA World Cup,Vancouver,Canada,True
1061,2026-07-09,France,Morocco,2.0,0.0,FIFA World Cup,Foxborough,United States,True
1062,2026-07-10,Spain,Belgium,2.0,1.0,FIFA World Cup,Inglewood,United States,True
1063,2026-07-11,Norway,England,1.0,2.0,FIFA World Cup,Miami Gardens,United States,True
1064,2026-07-11,Argentina,Switzerland,3.0,1.0,FIFA World Cup,Kansas City,United States,True
1065,2026-07-14,France,Spain,0.0,2.0,FIFA World Cup,Arlington,United States,True
1066,2026-07-15,England,Argentina,1.0,2.0,FIFA World Cup,Atlanta,United States,True
1067,2026-07-18,France,England,,,FIFA World Cup,Miami Gardens,United States,True
1068,2026-07-19,Spain,Argentina,,,FIFA World Cup,East Rutherford,United States,True
