id_partido,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,anio,total_goles,diferencia_goles,ganador
764,2010-06-29,Spain,Portugal,1,0,FIFA World Cup,Cape Town,South Africa,True,2010,1,1,Local
765,2010-07-02,Netherlands,Brazil,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,2010,3,1,Local
766,2010-07-02,Uruguay,Ghana,1,1,FIFA World Cup,Johannesburg,South Africa,True,2010,2,0,Empate
767,2010-07-03,Argentina,Germany,0,4,FIFA World Cup,Cape Town,South Africa,True,2010,4,4,Visitante
768,2010-07-03,Paraguay,Spain,0,1,FIFA World Cup,Johannesburg,South Africa,True,2010,1,1,Visitante
769,2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,True,2010,5,1,Visitante
770,2010-07-07,Germany,Spain,0,1,FIFA World Cup,Durban,South Africa,True,2010,1,1,Visitante
771,2010-07-10,Uruguay,Germany,2,3,FIFA World Cup,Port Elizabeth,South Africa,True,2010,5,1,Visitante
772,2010-07-11,Netherlands,Spain,0,1,FIFA World Cup,Johannesburg,South Africa,True,2010,1,1,Visitante
773,2014-06-12,Brazil,Croatia,3,1,FIFA World Cup,São Paulo,Brazil,False,2014,4,2,Local
774,2014-06-13,Chile,Australia,3,1,FIFA World Cup,Cuiabá,Brazil,True,2014,4,2,Local
775,2014-06-13,Mexico,Cameroon,1,0,FIFA World Cup,Natal,Brazil,True,2014,1,1,Local
776,2014-06-13,Spain,Netherlands,1,5,FIFA World Cup,Salvador,Brazil,True,2014,6,4,Visitante
777,2014-06-14,Colombia,Greece,3,0,FIFA World Cup,Belo Horizonte,Brazil,True,2014,3,3,Local
778,2014-06-14,England,Italy,1,2,FIFA World Cup,Manaus,Brazil,True,2014,3,1,Visitante
779,2014-06-14,Ivory Coast,Japan,2,1,FIFA World Cup,Recife,Brazil,True,2014,3,1,Local
780,2014-06-14,Uruguay,Costa Rica,1,3,FIFA World Cup,Fortaleza,Brazil,True,2014,4,2,Visitante
781,2014-06-15,Argentina,Bosnia and Herzegovina,2,1,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,3,1,Local
782,2014-06-15,France,Honduras,3,0,FIFA World Cup,Porto Alegre,Brazil,True,2014,3,3,Local
783,2014-06-15,Switzerland,Ecuador,2,1,FIFA World Cup,Brasília,Brazil,True,2014,3,1,Local
784,2014-06-16,Germany,Portugal,4,0,FIFA World Cup,Salvador,Brazil,True,2014,4,4,Local
785,2014-06-16,Ghana,United States,1,2,FIFA World Cup,Natal,Brazil,True,2014,3,1,Visitante
786,2014-06-16,Iran,Nigeria,0,0,FIFA World Cup,Curitiba,Brazil,True,2014,0,0,Empate
787,2014-06-17,Belgium,Algeria,2,1,FIFA World Cup,Belo Horizonte,Brazil,True,2014,3,1,Local
788,2014-06-17,Brazil,Mexico,0,0,FIFA World Cup,Fortaleza,Brazil,False,2014,0,0,Empate
789,2014-06-17,Russia,South Korea,1,1,FIFA World Cup,Cuiabá,Brazil,True,2014,2,0,Empate
790,2014-06-18,Australia,Netherlands,2,3,FIFA World Cup,Curitiba,Brazil,True,2014,5,1,Visitante
791,2014-06-18,Cameroon,Croatia,0,4,FIFA World Cup,Manaus,Brazil,True,2014,4,4,Visitante
792,2014-06-18,Spain,Chile,0,2,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,2,2,Visitante
793,2014-06-19,Colombia,Ivory Coast,2,1,FIFA World Cup,Brasília,Brazil,True,2014,3,1,Local
794,2014-06-19,Japan,Greece,0,0,FIFA World Cup,Natal,Brazil,True,2014,0,0,Empate
795,2014-06-19,Uruguay,England,2,1,FIFA World Cup,São Paulo,Brazil,True,2014,3,1,Local
796,2014-06-20,Honduras,Ecuador,1,2,FIFA World Cup,Curitiba,Brazil,True,2014,3,1,Visitante
797,2014-06-20,Italy,Costa Rica,0,1,FIFA World Cup,Recife,Brazil,True,2014,1,1,Visitante
798,2014-06-20,Switzerland,France,2,5,FIFA World Cup,Salvador,Brazil,True,2014,7,3,Visitante
799,2014-06-21,Argentina,Iran,1,0,FIFA World Cup,Belo Horizonte,Brazil,True,2014,1,1,Local
800,2014-06-21,Germany,Ghana,2,2,FIFA World Cup,Fortaleza,Brazil,True,2014,4,0,Empate
801,2014-06-21,Nigeria,Bosnia and Herzegovina,1,0,FIFA World Cup,Cuiabá,Brazil,True,2014,1,1,Local
802,2014-06-22,Belgium,Russia,1,0,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,1,1,Local
803,2014-06-22,South Korea,Algeria,2,4,FIFA World Cup,Porto Alegre,Brazil,True,2014,6,2,Visitante
804,2014-06-22,United States,Portugal,2,2,FIFA World Cup,Manaus,Brazil,True,2014,4,0,Empate
805,2014-06-23,Australia,Spain,0,3,FIFA World Cup,Curitiba,Brazil,True,2014,3,3,Visitante
806,2014-06-23,Brazil,Cameroon,4,1,FIFA World Cup,Brasília,Brazil,False,2014,5,3,Local
807,2014-06-23,Croatia,Mexico,1,3,FIFA World Cup,Recife,Brazil,True,2014,4,2,Visitante
808,2014-06-23,Netherlands,Chile,2,0,FIFA World Cup,São Paulo,Brazil,True,2014,2,2,Local
809,2014-06-24,Costa Rica,England,0,0,FIFA World Cup,Belo Horizonte,Brazil,True,2014,0,0,Empate
810,2014-06-24,Greece,Ivory Coast,2,1,FIFA World Cup,Fortaleza,Brazil,True,2014,3,1,Local
811,2014-06-24,Italy,Uruguay,0,1,FIFA World Cup,Natal,Brazil,True,2014,1,1,Visitante
812,2014-06-24,Japan,Colombia,1,4,FIFA World Cup,Cuiabá,Brazil,True,2014,5,3,Visitante
813,2014-06-25,Bosnia and Herzegovina,Iran,3,1,FIFA World Cup,Salvador,Brazil,True,2014,4,2,Local
814,2014-06-25,Ecuador,France,0,0,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,0,0,Empate
815,2014-06-25,Honduras,Switzerland,0,3,FIFA World Cup,Manaus,Brazil,True,2014,3,3,Visitante
816,2014-06-25,Nigeria,Argentina,2,3,FIFA World Cup,Porto Alegre,Brazil,True,2014,5,1,Visitante
817,2014-06-26,Algeria,Russia,1,1,FIFA World Cup,Curitiba,Brazil,True,2014,2,0,Empate
818,2014-06-26,South Korea,Belgium,0,1,FIFA World Cup,São Paulo,Brazil,True,2014,1,1,Visitante
819,2014-06-26,Portugal,Ghana,2,1,FIFA World Cup,Brasília,Brazil,True,2014,3,1,Local
820,2014-06-26,United States,Germany,0,1,FIFA World Cup,Recife,Brazil,True,2014,1,1,Visitante
821,2014-06-28,Brazil,Chile,1,1,FIFA World Cup,Belo Horizonte,Brazil,False,2014,2,0,Empate
822,2014-06-28,Colombia,Uruguay,2,0,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,2,2,Local
823,2014-06-29,Costa Rica,Greece,1,1,FIFA World Cup,Recife,Brazil,True,2014,2,0,Empate
824,2014-06-29,Netherlands,Mexico,2,1,FIFA World Cup,Fortaleza,Brazil,True,2014,3,1,Local
825,2014-06-30,France,Nigeria,2,0,FIFA World Cup,Brasília,Brazil,True,2014,2,2,Local
826,2014-06-30,Germany,Algeria,2,1,FIFA World Cup,Porto Alegre,Brazil,True,2014,3,1,Local
827,2014-07-01,Argentina,Switzerland,1,0,FIFA World Cup,São Paulo,Brazil,True,2014,1,1,Local
828,2014-07-01,Belgium,United States,2,1,FIFA World Cup,Salvador,Brazil,True,2014,3,1,Local
829,2014-07-04,Brazil,Colombia,2,1,FIFA World Cup,Fortaleza,Brazil,False,2014,3,1,Local
830,2014-07-04,France,Germany,0,1,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,1,1,Visitante
831,2014-07-05,Argentina,Belgium,1,0,FIFA World Cup,Brasília,Brazil,True,2014,1,1,Local
832,2014-07-05,Netherlands,Costa Rica,0,0,FIFA World Cup,Salvador,Brazil,True,2014,0,0,Empate
833,2014-07-08,Brazil,Germany,1,7,FIFA World Cup,Belo Horizonte,Brazil,False,2014,8,6,Visitante
834,2014-07-09,Netherlands,Argentina,0,0,FIFA World Cup,São Paulo,Brazil,True,2014,0,0,Empate
835,2014-07-12,Brazil,Netherlands,0,3,FIFA World Cup,Brasília,Brazil,False,2014,3,3,Visitante
836,2014-07-13,Germany,Argentina,1,0,FIFA World Cup,Rio de Janeiro,Brazil,True,2014,1,1,Local
837,2018-06-14,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False,2018,5,5,Local
838,2018-06-15,Egypt,Uruguay,0,1,FIFA World Cup,Ekaterinburg,Russia,True,2018,1,1,Visitante
839,2018-06-15,Morocco,Iran,0,1,FIFA World Cup,Saint Petersburg,Russia,True,2018,1,1,Visitante
840,2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,2018,6,0,Empate
841,2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,2018,3,1,Local
842,2018-06-16,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True,2018,2,0,Empate
843,2018-06-16,Peru,Denmark,0,1,FIFA World Cup,Saransk,Russia,True,2018,1,1,Visitante
844,2018-06-16,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True,2018,2,2,Local
845,2018-06-17,Costa Rica,Serbia,0,1,FIFA World Cup,Samara,Russia,True,2018,1,1,Visitante
846,2018-06-17,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True,2018,1,1,Visitante
847,2018-06-17,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True,2018,2,0,Empate
848,2018-06-18,Sweden,South Korea,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,1,1,Local
849,2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,2018,3,3,Local
850,2018-06-18,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True,2018,3,1,Visitante
851,2018-06-19,Colombia,Japan,1,2,FIFA World Cup,Saransk,Russia,True,2018,3,1,Visitante
852,2018-06-19,Poland,Senegal,1,2,FIFA World Cup,Moscow,Russia,True,2018,3,1,Visitante
853,2018-06-19,Russia,Egypt,3,1,FIFA World Cup,Saint Petersburg,Russia,False,2018,4,2,Local
854,2018-06-20,Portugal,Morocco,1,0,FIFA World Cup,Moscow,Russia,True,2018,1,1,Local
855,2018-06-20,Uruguay,Saudi Arabia,1,0,FIFA World Cup,Rostov-on-Don,Russia,True,2018,1,1,Local
856,2018-06-20,Iran,Spain,0,1,FIFA World Cup,Kazan,Russia,True,2018,1,1,Visitante
857,2018-06-21,Denmark,Australia,1,1,FIFA World Cup,Samara,Russia,True,2018,2,0,Empate
858,2018-06-21,France,Peru,1,0,FIFA World Cup,Ekaterinburg,Russia,True,2018,1,1,Local
859,2018-06-21,Argentina,Croatia,0,3,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,3,3,Visitante
860,2018-06-22,Brazil,Costa Rica,2,0,FIFA World Cup,Saint Petersburg,Russia,True,2018,2,2,Local
861,2018-06-22,Nigeria,Iceland,2,0,FIFA World Cup,Volgograd,Russia,True,2018,2,2,Local
862,2018-06-22,Serbia,Switzerland,1,2,FIFA World Cup,Kaliningrad,Russia,True,2018,3,1,Visitante
863,2018-06-23,Belgium,Tunisia,5,2,FIFA World Cup,Moscow,Russia,True,2018,7,3,Local
864,2018-06-23,South Korea,Mexico,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,2018,3,1,Visitante
865,2018-06-23,Germany,Sweden,2,1,FIFA World Cup,Sochi,Russia,True,2018,3,1,Local
866,2018-06-24,England,Panama,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,7,5,Local
867,2018-06-24,Japan,Senegal,2,2,FIFA World Cup,Ekaterinburg,Russia,True,2018,4,0,Empate
868,2018-06-24,Poland,Colombia,0,3,FIFA World Cup,Kazan,Russia,True,2018,3,3,Visitante
869,2018-06-25,Russia,Uruguay,0,3,FIFA World Cup,Samara,Russia,False,2018,3,3,Visitante
870,2018-06-25,Saudi Arabia,Egypt,2,1,FIFA World Cup,Volgograd,Russia,True,2018,3,1,Local
871,2018-06-25,Spain,Morocco,2,2,FIFA World Cup,Kaliningrad,Russia,True,2018,4,0,Empate
872,2018-06-25,Iran,Portugal,1,1,FIFA World Cup,Saransk,Russia,True,2018,2,0,Empate
873,2018-06-26,Australia,Peru,0,2,FIFA World Cup,Sochi,Russia,True,2018,2,2,Visitante
874,2018-06-26,Denmark,France,0,0,FIFA World Cup,Moscow,Russia,True,2018,0,0,Empate
875,2018-06-26,Nigeria,Argentina,1,2,FIFA World Cup,Saint Petersburg,Russia,True,2018,3,1,Visitante
876,2018-06-26,Iceland,Croatia,1,2,FIFA World Cup,Rostov-on-Don,Russia,True,2018,3,1,Visitante
877,2018-06-27,South Korea,Germany,2,0,FIFA World Cup,Kazan,Russia,True,2018,2,2,Local
878,2018-06-27,Mexico,Sweden,0,3,FIFA World Cup,Ekaterinburg,Russia,True,2018,3,3,Visitante
879,2018-06-27,Serbia,Brazil,0,2,FIFA World Cup,Moscow,Russia,True,2018,2,2,Visitante
880,2018-06-27,Switzerland,Costa Rica,2,2,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,4,0,Empate
881,2018-06-28,Japan,Poland,0,1,FIFA World Cup,Volgograd,Russia,True,2018,1,1,Visitante
882,2018-06-28,Senegal,Colombia,0,1,FIFA World Cup,Samara,Russia,True,2018,1,1,Visitante
883,2018-06-28,Panama,Tunisia,1,2,FIFA World Cup,Saransk,Russia,True,2018,3,1,Visitante
884,2018-06-28,England,Belgium,0,1,FIFA World Cup,Kaliningrad,Russia,True,2018,1,1,Visitante
885,2018-06-30,France,Argentina,4,3,FIFA World Cup,Kazan,Russia,True,2018,7,1,Local
886,2018-06-30,Uruguay,Portugal,2,1,FIFA World Cup,Sochi,Russia,True,2018,3,1,Local
887,2018-07-01,Russia,Spain,1,1,FIFA World Cup,Moscow,Russia,False,2018,2,0,Empate
888,2018-07-01,Croatia,Denmark,1,1,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,2,0,Empate
889,2018-07-02,Brazil,Mexico,2,0,FIFA World Cup,Samara,Russia,True,2018,2,2,Local
890,2018-07-02,Belgium,Japan,3,2,FIFA World Cup,Rostov-on-Don,Russia,True,2018,5,1,Local
891,2018-07-03,Sweden,Switzerland,1,0,FIFA World Cup,Saint Petersburg,Russia,True,2018,1,1,Local
892,2018-07-03,Colombia,England,1,1,FIFA World Cup,Moscow,Russia,True,2018,2,0,Empate
893,2018-07-06,Uruguay,France,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True,2018,2,2,Visitante
894,2018-07-06,Brazil,Belgium,1,2,FIFA World Cup,Kazan,Russia,True,2018,3,1,Visitante
895,2018-07-07,Sweden,England,0,2,FIFA World Cup,Samara,Russia,True,2018,2,2,Visitante
896,2018-07-07,Russia,Croatia,2,2,FIFA World Cup,Sochi,Russia,False,2018,4,0,Empate
897,2018-07-10,France,Belgium,1,0,FIFA World Cup,Saint Petersburg,Russia,True,2018,1,1,Local
898,2018-07-11,Croatia,England,2,1,FIFA World Cup,Moscow,Russia,True,2018,3,1,Local
899,2018-07-14,Belgium,England,2,0,FIFA World Cup,Saint Petersburg,Russia,True,2018,2,2,Local
900,2018-07-15,France,Croatia,4,2,FIFA World Cup,Moscow,Russia,True,2018,6,2,Local
901,2022-11-20,Qatar,Ecuador,0,2,FIFA World Cup,Al Khor,Qatar,False,2022,2,2,Visitante
902,2022-11-21,Senegal,Netherlands,0,2,FIFA World Cup,Doha,Qatar,True,2022,2,2,Visitante
903,2022-11-21,England,Iran,6,2,FIFA World Cup,Al Rayyan,Qatar,True,2022,8,4,Local
904,2022-11-21,United States,Wales,1,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,2,0,Empate
905,2022-11-22,Argentina,Saudi Arabia,1,2,FIFA World Cup,Lusail,Qatar,True,2022,3,1,Visitante
906,2022-11-22,Mexico,Poland,0,0,FIFA World Cup,Doha,Qatar,True,2022,0,0,Empate
907,2022-11-22,Denmark,Tunisia,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,0,0,Empate
908,2022-11-22,France,Australia,4,1,FIFA World Cup,Al Wakrah,Qatar,True,2022,5,3,Local
909,2022-11-23,Germany,Japan,1,2,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Visitante
910,2022-11-23,Spain,Costa Rica,7,0,FIFA World Cup,Doha,Qatar,True,2022,7,7,Local
911,2022-11-23,Morocco,Croatia,0,0,FIFA World Cup,Al Khor,Qatar,True,2022,0,0,Empate
912,2022-11-23,Belgium,Canada,1,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,1,1,Local
913,2022-11-24,Switzerland,Cameroon,1,0,FIFA World Cup,Al Wakrah,Qatar,True,2022,1,1,Local
914,2022-11-24,Brazil,Serbia,2,0,FIFA World Cup,Lusail,Qatar,True,2022,2,2,Local
915,2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,0,0,Empate
916,2022-11-24,Portugal,Ghana,3,2,FIFA World Cup,Doha,Qatar,True,2022,5,1,Local
917,2022-11-25,Qatar,Senegal,1,3,FIFA World Cup,Doha,Qatar,False,2022,4,2,Visitante
918,2022-11-25,Netherlands,Ecuador,1,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,2,0,Empate
919,2022-11-25,Wales,Iran,0,2,FIFA World Cup,Al Rayyan,Qatar,True,2022,2,2,Visitante
920,2022-11-25,England,United States,0,0,FIFA World Cup,Al Khor,Qatar,True,2022,0,0,Empate
921,2022-11-26,Poland,Saudi Arabia,2,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,2,2,Local
922,2022-11-26,Argentina,Mexico,2,0,FIFA World Cup,Lusail,Qatar,True,2022,2,2,Local
923,2022-11-26,Tunisia,Australia,0,1,FIFA World Cup,Al Wakrah,Qatar,True,2022,1,1,Visitante
924,2022-11-26,France,Denmark,2,1,FIFA World Cup,Doha,Qatar,True,2022,3,1,Local
925,2022-11-27,Japan,Costa Rica,0,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,1,1,Visitante
926,2022-11-27,Spain,Germany,1,1,FIFA World Cup,Al Khor,Qatar,True,2022,2,0,Empate
927,2022-11-27,Belgium,Morocco,0,2,FIFA World Cup,Doha,Qatar,True,2022,2,2,Visitante
928,2022-11-27,Croatia,Canada,4,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,5,3,Local
929,2022-11-28,Cameroon,Serbia,3,3,FIFA World Cup,Al Wakrah,Qatar,True,2022,6,0,Empate
930,2022-11-28,Brazil,Switzerland,1,0,FIFA World Cup,Doha,Qatar,True,2022,1,1,Local
931,2022-11-28,South Korea,Ghana,2,3,FIFA World Cup,Al Rayyan,Qatar,True,2022,5,1,Visitante
932,2022-11-28,Portugal,Uruguay,2,0,FIFA World Cup,Lusail,Qatar,True,2022,2,2,Local
933,2022-11-29,Ecuador,Senegal,1,2,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Visitante
934,2022-11-29,Qatar,Netherlands,0,2,FIFA World Cup,Al Khor,Qatar,False,2022,2,2,Visitante
935,2022-11-29,Wales,England,0,3,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,3,Visitante
936,2022-11-29,Iran,United States,0,1,FIFA World Cup,Doha,Qatar,True,2022,1,1,Visitante
937,2022-11-30,Poland,Argentina,0,2,FIFA World Cup,Doha,Qatar,True,2022,2,2,Visitante
938,2022-11-30,Saudi Arabia,Mexico,1,2,FIFA World Cup,Lusail,Qatar,True,2022,3,1,Visitante
939,2022-11-30,Australia,Denmark,1,0,FIFA World Cup,Al Wakrah,Qatar,True,2022,1,1,Local
940,2022-11-30,Tunisia,France,1,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,1,1,Local
941,2022-12-01,Japan,Spain,2,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Local
942,2022-12-01,Costa Rica,Germany,2,4,FIFA World Cup,Al Khor,Qatar,True,2022,6,2,Visitante
943,2022-12-01,Croatia,Belgium,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,0,0,Empate
944,2022-12-01,Canada,Morocco,1,2,FIFA World Cup,Doha,Qatar,True,2022,3,1,Visitante
945,2022-12-02,Serbia,Switzerland,2,3,FIFA World Cup,Doha,Qatar,True,2022,5,1,Visitante
946,2022-12-02,Cameroon,Brazil,1,0,FIFA World Cup,Lusail,Qatar,True,2022,1,1,Local
947,2022-12-02,Ghana,Uruguay,0,2,FIFA World Cup,Al Wakrah,Qatar,True,2022,2,2,Visitante
948,2022-12-02,South Korea,Portugal,2,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Local
949,2022-12-03,Netherlands,United States,3,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,4,2,Local
950,2022-12-03,Argentina,Australia,2,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Local
951,2022-12-04,France,Poland,3,1,FIFA World Cup,Doha,Qatar,True,2022,4,2,Local
952,2022-12-04,England,Senegal,3,0,FIFA World Cup,Al Khor,Qatar,True,2022,3,3,Local
953,2022-12-05,Japan,Croatia,1,1,FIFA World Cup,Al Wakrah,Qatar,True,2022,2,0,Empate
954,2022-12-05,Brazil,South Korea,4,1,FIFA World Cup,Doha,Qatar,True,2022,5,3,Local
955,2022-12-06,Morocco,Spain,0,0,FIFA World Cup,Al Rayyan,Qatar,True,2022,0,0,Empate
956,2022-12-06,Portugal,Switzerland,6,1,FIFA World Cup,Lusail,Qatar,True,2022,7,5,Local
957,2022-12-09,Croatia,Brazil,1,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,2,0,Empate
958,2022-12-09,Netherlands,Argentina,2,2,FIFA World Cup,Lusail,Qatar,True,2022,4,0,Empate
959,2022-12-10,Morocco,Portugal,1,0,FIFA World Cup,Doha,Qatar,True,2022,1,1,Local
960,2022-12-10,England,France,1,2,FIFA World Cup,Al Khor,Qatar,True,2022,3,1,Visitante
961,2022-12-13,Argentina,Croatia,3,0,FIFA World Cup,Lusail,Qatar,True,2022,3,3,Local
962,2022-12-14,France,Morocco,2,0,FIFA World Cup,Al Khor,Qatar,True,2022,2,2,Local
963,2022-12-17,Croatia,Morocco,2,1,FIFA World Cup,Al Rayyan,Qatar,True,2022,3,1,Local
964,2022-12-18,Argentina,France,3,3,FIFA World Cup,Lusail,Qatar,True,2022,6,0,Empate
965,2026-06-11,Mexico,South Africa,2,0,FIFA World Cup,Mexico City,Mexico,False,2026,2,2,Local
966,2026-06-11,South Korea,Czech Republic,2,1,FIFA World Cup,Zapopan,Mexico,True,2026,3,1,Local
967,2026-06-12,Canada,Bosnia and Herzegovina,1,1,FIFA World Cup,Toronto,Canada,False,2026,2,0,Empate
968,2026-06-12,United States,Paraguay,4,1,FIFA World Cup,Inglewood,United States,False,2026,5,3,Local
969,2026-06-13,Qatar,Switzerland,1,1,FIFA World Cup,Santa Clara,United States,True,2026,2,0,Empate
970,2026-06-13,Brazil,Morocco,1,1,FIFA World Cup,East Rutherford,United States,True,2026,2,0,Empate
971,2026-06-13,Haiti,Scotland,0,1,FIFA World Cup,Foxborough,United States,True,2026,1,1,Visitante
972,2026-06-13,Australia,Turkey,2,0,FIFA World Cup,Vancouver,Canada,True,2026,2,2,Local
973,2026-06-14,Germany,Curaçao,7,1,FIFA World Cup,Houston,United States,True,2026,8,6,Local
974,2026-06-14,Ivory Coast,Ecuador,1,0,FIFA World Cup,Philadelphia,United States,True,2026,1,1,Local
975,2026-06-14,Netherlands,Japan,2,2,FIFA World Cup,Arlington,United States,True,2026,4,0,Empate
976,2026-06-14,Sweden,Tunisia,5,1,FIFA World Cup,Guadalupe,Mexico,True,2026,6,4,Local
977,2026-06-15,Belgium,Egypt,1,1,FIFA World Cup,Seattle,United States,True,2026,2,0,Empate
978,2026-06-15,Iran,New Zealand,2,2,FIFA World Cup,Inglewood,United States,True,2026,4,0,Empate
979,2026-06-15,Spain,Cape Verde,0,0,FIFA World Cup,Atlanta,United States,True,2026,0,0,Empate
980,2026-06-15,Saudi Arabia,Uruguay,1,1,FIFA World Cup,Miami Gardens,United States,True,2026,2,0,Empate
981,2026-06-16,France,Senegal,3,1,FIFA World Cup,East Rutherford,United States,True,2026,4,2,Local
982,2026-06-16,Iraq,Norway,1,4,FIFA World Cup,Foxborough,United States,True,2026,5,3,Visitante
983,2026-06-16,Argentina,Algeria,3,0,FIFA World Cup,Kansas City,United States,True,2026,3,3,Local
984,2026-06-16,Austria,Jordan,3,1,FIFA World Cup,Santa Clara,United States,True,2026,4,2,Local
985,2026-06-17,Portugal,DR Congo,1,1,FIFA World Cup,Houston,United States,True,2026,2,0,Empate
986,2026-06-17,Uzbekistan,Colombia,1,3,FIFA World Cup,Mexico City,Mexico,True,2026,4,2,Visitante
987,2026-06-17,England,Croatia,4,2,FIFA World Cup,Arlington,United States,True,2026,6,2,Local
988,2026-06-17,Ghana,Panama,1,0,FIFA World Cup,Toronto,Canada,True,2026,1,1,Local
989,2026-06-18,Czech Republic,South Africa,1,1,FIFA World Cup,Atlanta,United States,True,2026,2,0,Empate
990,2026-06-18,Mexico,South Korea,1,0,FIFA World Cup,Zapopan,Mexico,False,2026,1,1,Local
991,2026-06-18,Switzerland,Bosnia and Herzegovina,4,1,FIFA World Cup,Inglewood,United States,True,2026,5,3,Local
992,2026-06-18,Canada,Qatar,6,0,FIFA World Cup,Vancouver,Canada,False,2026,6,6,Local
993,2026-06-19,Scotland,Morocco,0,1,FIFA World Cup,Foxborough,United States,True,2026,1,1,Visitante
994,2026-06-19,Brazil,Haiti,3,0,FIFA World Cup,Philadelphia,United States,True,2026,3,3,Local
995,2026-06-19,United States,Australia,2,0,FIFA World Cup,Seattle,United States,False,2026,2,2,Local
996,2026-06-19,Turkey,Paraguay,0,1,FIFA World Cup,Santa Clara,United States,True,2026,1,1,Visitante
997,2026-06-20,Germany,Ivory Coast,2,1,FIFA World Cup,Toronto,Canada,True,2026,3,1,Local
998,2026-06-20,Ecuador,Curaçao,0,0,FIFA World Cup,Kansas City,United States,True,2026,0,0,Empate
999,2026-06-20,Netherlands,Sweden,5,1,FIFA World Cup,Houston,United States,True,2026,6,4,Local
1000,2026-06-20,Tunisia,Japan,0,4,FIFA World Cup,Guadalupe,Mexico,True,2026,4,4,Visitante
1001,2026-06-21,Belgium,Iran,0,0,FIFA World Cup,Inglewood,United States,True,2026,0,0,Empate
1002,2026-06-21,New Zealand,Egypt,1,3,FIFA World Cup,Vancouver,Canada,True,2026,4,2,Visitante
1003,2026-06-21,Spain,Saudi Arabia,4,0,FIFA World Cup,Atlanta,United States,True,2026,4,4,Local
1004,2026-06-21,Uruguay,Cape Verde,2,2,FIFA World Cup,Miami Gardens,United States,True,2026,4,0,Empate
1005,2026-06-22,France,Iraq,3,0,FIFA World Cup,Philadelphia,United States,True,2026,3,3,Local
1006,2026-06-22,Norway,Senegal,3,2,FIFA World Cup,East Rutherford,United States,True,2026,5,1,Local
1007,2026-06-22,Argentina,Austria,2,0,FIFA World Cup,Arlington,United States,True,2026,2,2,Local
1008,2026-06-22,Jordan,Algeria,1,2,FIFA World Cup,Santa Clara,United States,True,2026,3,1,Visitante
1009,2026-06-23,Portugal,Uzbekistan,5,0,FIFA World Cup,Houston,United States,True,2026,5,5,Local
1010,2026-06-23,Colombia,DR Congo,1,0,FIFA World Cup,Zapopan,Mexico,True,2026,1,1,Local
1011,2026-06-23,England,Ghana,0,0,FIFA World Cup,Foxborough,United States,True,2026,0,0,Empate
1012,2026-06-23,Panama,Croatia,0,1,FIFA World Cup,Toronto,Canada,True,2026,1,1,Visitante
1013,2026-06-24,Mexico,Czech Republic,3,0,FIFA World Cup,Mexico City,Mexico,False,2026,3,3,Local
